	mixname	sr	samples
1875	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-bass-80.mp3	44100	4721664
1876	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-bass-81.mp3	44100	4729856
1877	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-01.mp3	44100	4639744
1878	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-05.mp3	44100	4574208
1879	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-09.mp3	44100	4614144
1880	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-18.mp3	44100	4737024
1881	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-19.mp3	44100	4752384
1882	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-20.mp3	44100	4861952
1883	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-21.mp3	44100	4670464
1884	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-22.mp3	44100	4720640
1885	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-23.mp3	44100	4838400
1886	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-24.mp3	44100	4678656
1887	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-25.mp3	44100	4613120
1888	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-26.mp3	44100	4443136
1889	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-27.mp3	44100	4458496
1890	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-28.mp3	44100	4443136
1891	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-29.mp3	44100	4604928
1892	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-30.mp3	44100	5394432
1893	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-31.mp3	44100	5149696
1894	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-32.mp3	44100	5019648
1895	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-33.mp3	44100	4617216
1896	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-34.mp3	44100	4601856
1897	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-35.mp3	44100	4641792
1898	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-36.mp3	44100	4593664
1899	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-37.mp3	44100	4553728
1900	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-38.mp3	44100	4628480
1901	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-39.mp3	44100	4684800
1902	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-40.mp3	44100	4707328
1903	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-41.mp3	44100	4668416
1904	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-42.mp3	44100	4603904
1905	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-43.mp3	44100	4586496
1906	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-44.mp3	44100	4537344
1907	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-45.mp3	44100	4589568
1908	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-46.mp3	44100	4578304
1909	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-47.mp3	44100	4562944
1910	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-53.mp3	44100	4443136
1911	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-54.mp3	44100	4585472
1912	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-55.mp3	44100	4674560
1913	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-62.mp3	44100	4563968
1914	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-63.mp3	44100	4535296
1915	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-64.mp3	44100	4442112
1916	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-65.mp3	44100	4509696
1917	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-66.mp3	44100	4543488
1918	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-67.mp3	44100	4489216
1919	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-71.mp3	44100	4555776
1920	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-72.mp3	44100	4509696
1921	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-73.mp3	44100	4564992
1922	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-74.mp3	44100	4586496
1923	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-75.mp3	44100	4640768
1924	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-76.mp3	44100	4661248
1925	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-77.mp3	44100	4631552
1926	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-78.mp3	44100	4645888
1927	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-79.mp3	44100	4686848
1928	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-80.mp3	44100	4721664
1929	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-compressor-81.mp3	44100	4729856
1930	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-01.mp3	44100	4639744
1931	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-05.mp3	44100	4574208
1932	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-09.mp3	44100	4614144
1933	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-18.mp3	44100	4737024
1934	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-19.mp3	44100	4752384
1935	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-20.mp3	44100	4861952
1936	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-21.mp3	44100	4670464
1937	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-22.mp3	44100	4720640
1938	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-23.mp3	44100	4838400
1939	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-24.mp3	44100	4678656
1940	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-25.mp3	44100	4613120
1941	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-26.mp3	44100	4443136
1942	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-27.mp3	44100	4458496
1943	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-28.mp3	44100	4443136
1944	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-29.mp3	44100	4604928
1945	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-30.mp3	44100	5394432
1946	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-31.mp3	44100	5149696
1947	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-32.mp3	44100	5019648
1948	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-33.mp3	44100	4617216
1949	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-34.mp3	44100	4601856
1950	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-35.mp3	44100	4641792
1951	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-36.mp3	44100	4593664
1952	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-37.mp3	44100	4553728
1953	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-38.mp3	44100	4628480
1954	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-39.mp3	44100	4684800
1955	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-40.mp3	44100	4707328
1956	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-41.mp3	44100	4668416
1957	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-42.mp3	44100	4603904
1958	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-43.mp3	44100	4586496
1959	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-44.mp3	44100	4537344
1960	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-45.mp3	44100	4589568
1961	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-46.mp3	44100	4578304
1962	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-47.mp3	44100	4562944
1963	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-53.mp3	44100	4443136
1964	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-54.mp3	44100	4585472
1965	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-55.mp3	44100	4674560
1966	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-62.mp3	44100	4563968
1967	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-63.mp3	44100	4535296
1968	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-64.mp3	44100	4442112
1969	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-65.mp3	44100	4509696
1970	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-66.mp3	44100	4543488
1971	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-67.mp3	44100	4489216
1972	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-71.mp3	44100	4555776
1973	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-72.mp3	44100	4509696
1974	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-73.mp3	44100	4564992
1975	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-74.mp3	44100	4586496
1976	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-75.mp3	44100	4640768
1977	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-76.mp3	44100	4661248
1978	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-77.mp3	44100	4631552
1979	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-78.mp3	44100	4645888
1980	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-79.mp3	44100	4686848
1981	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-80.mp3	44100	4721664
1982	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-distortion-81.mp3	44100	4729856
1983	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-01.mp3	44100	4639744
1984	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-05.mp3	44100	4574208
1985	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-09.mp3	44100	4614144
1986	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-18.mp3	44100	4737024
1987	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-19.mp3	44100	4752384
1988	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-20.mp3	44100	4861952
1989	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-21.mp3	44100	4670464
1990	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-22.mp3	44100	4720640
1991	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-23.mp3	44100	4838400
1992	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-24.mp3	44100	4678656
1993	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-25.mp3	44100	4613120
1994	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-26.mp3	44100	4443136
1995	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-27.mp3	44100	4458496
1996	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-28.mp3	44100	4443136
1997	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-29.mp3	44100	4604928
1998	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-30.mp3	44100	5394432
1999	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-31.mp3	44100	5149696
2000	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-32.mp3	44100	5019648
2001	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-33.mp3	44100	4617216
2002	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-34.mp3	44100	4601856
2003	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-35.mp3	44100	4641792
2004	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-36.mp3	44100	4593664
2005	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-37.mp3	44100	4553728
2006	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-38.mp3	44100	4628480
2007	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-39.mp3	44100	4684800
2008	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-40.mp3	44100	4707328
2009	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-41.mp3	44100	4668416
2010	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-42.mp3	44100	4603904
2011	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-43.mp3	44100	4586496
2012	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-44.mp3	44100	4537344
2013	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-45.mp3	44100	4589568
2014	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-46.mp3	44100	4578304
2015	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-47.mp3	44100	4562944
2016	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-53.mp3	44100	4443136
2017	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-54.mp3	44100	4585472
2018	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-55.mp3	44100	4674560
2019	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-62.mp3	44100	4563968
2020	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-63.mp3	44100	4535296
2021	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-64.mp3	44100	4442112
2022	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-65.mp3	44100	4509696
2023	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-66.mp3	44100	4543488
2024	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-67.mp3	44100	4489216
2025	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-71.mp3	44100	4555776
2026	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-72.mp3	44100	4509696
2027	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-73.mp3	44100	4564992
2028	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-74.mp3	44100	4586496
2029	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-75.mp3	44100	4640768
2030	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-76.mp3	44100	4661248
2031	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-77.mp3	44100	4631552
2032	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-78.mp3	44100	4645888
2033	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-79.mp3	44100	4686848
2034	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-80.mp3	44100	4721664
2035	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-none-none-81.mp3	44100	4729856
2036	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-01.mp3	44100	4599808
2037	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-05.mp3	44100	4411392
2038	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-09.mp3	44100	4501504
2039	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-18.mp3	44100	4075520
2040	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-19.mp3	44100	7228416
2041	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-20.mp3	44100	3991552
2042	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-21.mp3	44100	4083712
2043	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-22.mp3	44100	7367680
2044	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-23.mp3	44100	5055488
2045	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-24.mp3	44100	4526080
2046	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-25.mp3	44100	4839424
2047	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-26.mp3	44100	4000768
2048	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-27.mp3	44100	4458496
2049	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-28.mp3	44100	4443136
2050	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-29.mp3	44100	4620288
2051	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-30.mp3	44100	4084736
2052	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-31.mp3	44100	4199424
2053	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-32.mp3	44100	8728576
2054	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-33.mp3	44100	4748288
2055	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-34.mp3	44100	4614144
2056	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-35.mp3	44100	4557824
2057	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-36.mp3	44100	4506624
2058	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-37.mp3	44100	4792320
2059	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-38.mp3	44100	4681728
2060	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-39.mp3	44100	4657152
2061	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-40.mp3	44100	4591616
2062	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-41.mp3	44100	4503552
2063	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-42.mp3	44100	4608000
2064	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-43.mp3	44100	4770816
2065	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-44.mp3	44100	4546560
2066	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-45.mp3	44100	4530176
2067	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-46.mp3	44100	4587520
2068	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-47.mp3	44100	4536320
2069	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-53.mp3	44100	4444160
2070	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-54.mp3	44100	4617216
2071	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-55.mp3	44100	4724736
2072	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-62.mp3	44100	5138432
2073	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-63.mp3	44100	4525056
2074	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-64.mp3	44100	4493312
2075	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-65.mp3	44100	4534272
2076	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-66.mp3	44100	4490240
2077	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-67.mp3	44100	4489216
2078	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-71.mp3	44100	4612096
2079	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-72.mp3	44100	4453376
2080	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-73.mp3	44100	4690944
2081	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-74.mp3	44100	4586496
2082	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-75.mp3	44100	4641792
2083	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-76.mp3	44100	4661248
2084	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-77.mp3	44100	4659200
2085	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-78.mp3	44100	4638720
2086	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-79.mp3	44100	4547584
2087	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-80.mp3	44100	4645888
2088	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-bass-81.mp3	44100	4657152
2089	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-01.mp3	44100	4599808
2090	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-05.mp3	44100	2751488
2091	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-09.mp3	44100	3137536
2092	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-18.mp3	44100	4075520
2093	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-19.mp3	44100	7228416
2094	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-20.mp3	44100	3991552
2095	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-21.mp3	44100	4083712
2096	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-22.mp3	44100	7367680
2097	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-23.mp3	44100	5055488
2098	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-24.mp3	44100	4526080
2099	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-25.mp3	44100	4839424
2100	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-26.mp3	44100	4000768
2101	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-27.mp3	44100	3091456
2102	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-28.mp3	44100	4443136
2103	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-29.mp3	44100	4620288
2104	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-30.mp3	44100	3190784
2105	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-31.mp3	44100	2369536
2106	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-32.mp3	44100	4965376
2107	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-33.mp3	44100	4748288
2108	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-34.mp3	44100	2817024
2109	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-35.mp3	44100	3239936
2110	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-36.mp3	44100	4506624
2111	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-37.mp3	44100	3251200
2112	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-38.mp3	44100	3188736
2113	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-39.mp3	44100	4657152
2114	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-40.mp3	44100	4591616
2115	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-41.mp3	44100	2842624
2116	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-42.mp3	44100	4608000
2117	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-43.mp3	44100	4770816
2118	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-44.mp3	44100	4546560
2119	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-45.mp3	44100	4530176
2120	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-46.mp3	44100	4587520
2121	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-47.mp3	44100	2861056
2122	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-53.mp3	44100	2778112
2123	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-54.mp3	44100	4617216
2124	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-55.mp3	44100	3237888
2125	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-62.mp3	44100	5138432
2126	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-63.mp3	44100	4525056
2127	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-64.mp3	44100	2785280
2128	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-65.mp3	44100	4534272
2129	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-66.mp3	44100	4490240
2130	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-67.mp3	44100	4489216
2131	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-71.mp3	44100	3210240
2132	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-72.mp3	44100	4453376
2133	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-73.mp3	44100	2947072
2134	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-74.mp3	44100	4586496
2135	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-75.mp3	44100	4641792
2136	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-76.mp3	44100	2956288
2137	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-77.mp3	44100	4659200
2138	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-78.mp3	44100	4638720
2139	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-79.mp3	44100	2888704
2140	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-80.mp3	44100	3216384
2141	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-compressor-81.mp3	44100	4657152
2142	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-distortion-01.mp3	44100	4599808
2143	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-distortion-05.mp3	44100	4411392
2144	../unmixdb/mixotic-set281-excerpts/mixes/set281mix3-resample-distortion-09.mp3	44100	4501504
