	mixname	trackpos	trackname
6825	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-42.mp3	1	Zimmer110.6_Andreas_Florin_-_we_are_the_future.excerpt40.mp3
6826	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-42.mp3	2	Zimmer110.7_Andreas_Florin_-_Salon_Jessy.excerpt40.mp3
6827	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-42.mp3	3	[DigitalDiamonds030L]_01_Jitter_-_Funkee_Shit.excerpt40.mp3
6828	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-43.mp3	1	Zimmer110.7_Andreas_Florin_-_Salon_Jessy.excerpt40.mp3
6829	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-43.mp3	2	[DigitalDiamonds030L]_01_Jitter_-_Funkee_Shit.excerpt40.mp3
6830	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-43.mp3	3	[DigitalDiamonds030L]_02_Mammal_Footwork_-_Feathers.excerpt40.mp3
6831	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-44.mp3	1	[DigitalDiamonds030L]_01_Jitter_-_Funkee_Shit.excerpt40.mp3
6832	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-44.mp3	2	[DigitalDiamonds030L]_02_Mammal_Footwork_-_Feathers.excerpt40.mp3
6833	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-44.mp3	3	[DigitalDiamonds030L]_03_Crennwiick_-_Old_Vicious.excerpt40.mp3
6834	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-45.mp3	1	[DigitalDiamonds030L]_02_Mammal_Footwork_-_Feathers.excerpt40.mp3
6835	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-45.mp3	2	[DigitalDiamonds030L]_03_Crennwiick_-_Old_Vicious.excerpt40.mp3
6836	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-45.mp3	3	[DigitalDiamonds030L]_04_Aerodromme_-_Cosmic_Trigger.excerpt40.mp3
6837	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-46.mp3	1	[DigitalDiamonds030L]_03_Crennwiick_-_Old_Vicious.excerpt40.mp3
6838	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-46.mp3	2	[DigitalDiamonds030L]_04_Aerodromme_-_Cosmic_Trigger.excerpt40.mp3
6839	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-46.mp3	3	[DigitalDiamonds030L]_05_Excizen_-_Someone_One.excerpt40.mp3
6840	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-47.mp3	1	[DigitalDiamonds030L]_04_Aerodromme_-_Cosmic_Trigger.excerpt40.mp3
6841	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-47.mp3	2	[DigitalDiamonds030L]_05_Excizen_-_Someone_One.excerpt40.mp3
6842	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-47.mp3	3	[DigitalDiamonds030L]_06_Frechbax_-_Quietscheente.excerpt40.mp3
6843	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-53.mp3	1	[DigitalDiamonds030L]_10_Jay_Lucheck_-_Look_To_The_Future.excerpt40.mp3
6844	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-53.mp3	2	[DigitalDiamonds033]_A1_Trilingo_And_Cosimo_-_Higher.excerpt40.mp3
6845	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-53.mp3	3	[DigitalDiamonds033]_A2_Trilingo_-_Mateo.excerpt40.mp3
6846	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-54.mp3	1	[DigitalDiamonds033]_A1_Trilingo_And_Cosimo_-_Higher.excerpt40.mp3
6847	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-54.mp3	2	[DigitalDiamonds033]_A2_Trilingo_-_Mateo.excerpt40.mp3
6848	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-54.mp3	3	[DigitalDiamonds033]_B1_Trilingo_-_Splease.excerpt40.mp3
6849	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-55.mp3	1	[DigitalDiamonds033]_A2_Trilingo_-_Mateo.excerpt40.mp3
6850	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-55.mp3	2	[DigitalDiamonds033]_B1_Trilingo_-_Splease.excerpt40.mp3
6851	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-55.mp3	3	[DigitalDiamonds033]_B2_Trilingo_And_Cosimo_-_Like_This.excerpt40.mp3
6852	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-62.mp3	1	[DigitalDiamonds040L]_01_Point_-_Tripolation.excerpt40.mp3
6853	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-62.mp3	2	[DigitalDiamonds040L]_02_Frech_And_Koch_-_Deep_Sky.excerpt40.mp3
6854	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-62.mp3	3	[DigitalDiamonds040L]_03_Trilingo_-_Kalix.excerpt40.mp3
6855	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-63.mp3	1	[DigitalDiamonds040L]_02_Frech_And_Koch_-_Deep_Sky.excerpt40.mp3
6856	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-63.mp3	2	[DigitalDiamonds040L]_03_Trilingo_-_Kalix.excerpt40.mp3
6857	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-63.mp3	3	[DigitalDiamonds040L]_04_Flembaz_-_Lubrsune.excerpt40.mp3
6858	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-64.mp3	1	[DigitalDiamonds040L]_03_Trilingo_-_Kalix.excerpt40.mp3
6859	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-64.mp3	2	[DigitalDiamonds040L]_04_Flembaz_-_Lubrsune.excerpt40.mp3
6860	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-64.mp3	3	[DigitalDiamonds040L]_05_Alic_-_The_Host.excerpt40.mp3
6861	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-65.mp3	1	[DigitalDiamonds040L]_04_Flembaz_-_Lubrsune.excerpt40.mp3
6862	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-65.mp3	2	[DigitalDiamonds040L]_05_Alic_-_The_Host.excerpt40.mp3
6863	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-65.mp3	3	[DigitalDiamonds040L]_06_Troy_Polygon_-_Der_Rote_Stier.excerpt40.mp3
6864	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-66.mp3	1	[DigitalDiamonds040L]_05_Alic_-_The_Host.excerpt40.mp3
6865	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-66.mp3	2	[DigitalDiamonds040L]_06_Troy_Polygon_-_Der_Rote_Stier.excerpt40.mp3
6866	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-66.mp3	3	[DigitalDiamonds040L]_07_Myda_-_Offtopic.excerpt40.mp3
6867	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-67.mp3	1	[DigitalDiamonds040L]_06_Troy_Polygon_-_Der_Rote_Stier.excerpt40.mp3
6868	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-67.mp3	2	[DigitalDiamonds040L]_07_Myda_-_Offtopic.excerpt40.mp3
6869	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-67.mp3	3	[DigitalDiamonds040L]_08_Daana_-_Nice_To_Meet_You.excerpt40.mp3
6870	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-71.mp3	1	[DigitalDiamonds040L]_10_Simmetune_-_Endless_Moments.excerpt40.mp3
6871	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-71.mp3	2	brq101_nico_grubert_-_echoes_-_01_sonntags_bei_anna.excerpt40.mp3
6872	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-71.mp3	3	brq101_nico_grubert_-_echoes_-_02_planet_red.excerpt40.mp3
6873	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-72.mp3	1	brq101_nico_grubert_-_echoes_-_01_sonntags_bei_anna.excerpt40.mp3
6874	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-72.mp3	2	brq101_nico_grubert_-_echoes_-_02_planet_red.excerpt40.mp3
6875	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-72.mp3	3	brq101_nico_grubert_-_echoes_-_03_liquid_beach.excerpt40.mp3
6876	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-73.mp3	1	brq101_nico_grubert_-_echoes_-_02_planet_red.excerpt40.mp3
6877	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-73.mp3	2	brq101_nico_grubert_-_echoes_-_03_liquid_beach.excerpt40.mp3
6878	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-73.mp3	3	brq101_nico_grubert_-_echoes_-_04_limbo_chicks.excerpt40.mp3
6879	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-74.mp3	1	brq101_nico_grubert_-_echoes_-_03_liquid_beach.excerpt40.mp3
6880	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-74.mp3	2	brq101_nico_grubert_-_echoes_-_04_limbo_chicks.excerpt40.mp3
6881	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-74.mp3	3	brq101_nico_grubert_-_echoes_-_05_caribic_night.excerpt40.mp3
6882	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-75.mp3	1	brq101_nico_grubert_-_echoes_-_04_limbo_chicks.excerpt40.mp3
6883	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-75.mp3	2	brq101_nico_grubert_-_echoes_-_05_caribic_night.excerpt40.mp3
6884	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-75.mp3	3	brq101_nico_grubert_-_echoes_-_06_epilogue.excerpt40.mp3
6885	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-76.mp3	1	brq101_nico_grubert_-_echoes_-_05_caribic_night.excerpt40.mp3
6886	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-76.mp3	2	brq101_nico_grubert_-_echoes_-_06_epilogue.excerpt40.mp3
6887	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-76.mp3	3	brq101_nico_grubert_-_echoes_-_07_echoes.excerpt40.mp3
6888	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-77.mp3	1	brq101_nico_grubert_-_echoes_-_06_epilogue.excerpt40.mp3
6889	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-77.mp3	2	brq101_nico_grubert_-_echoes_-_07_echoes.excerpt40.mp3
6890	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-77.mp3	3	brq101_nico_grubert_-_echoes_-_08_hypnotized.excerpt40.mp3
6891	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-78.mp3	1	brq101_nico_grubert_-_echoes_-_07_echoes.excerpt40.mp3
6892	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-78.mp3	2	brq101_nico_grubert_-_echoes_-_08_hypnotized.excerpt40.mp3
6893	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-78.mp3	3	brq101_nico_grubert_-_echoes_-_09_stereogarden.excerpt40.mp3
6894	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-79.mp3	1	brq101_nico_grubert_-_echoes_-_08_hypnotized.excerpt40.mp3
6895	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-79.mp3	2	brq101_nico_grubert_-_echoes_-_09_stereogarden.excerpt40.mp3
6896	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-79.mp3	3	brq101_nico_grubert_-_echoes_-_10_like_this.excerpt40.mp3
6897	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-80.mp3	1	brq101_nico_grubert_-_echoes_-_09_stereogarden.excerpt40.mp3
6898	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-80.mp3	2	brq101_nico_grubert_-_echoes_-_10_like_this.excerpt40.mp3
6899	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-80.mp3	3	brq101_nico_grubert_-_echoes_-_11_the_journey.excerpt40.mp3
6900	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-81.mp3	1	brq101_nico_grubert_-_echoes_-_10_like_this.excerpt40.mp3
6901	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-81.mp3	2	brq101_nico_grubert_-_echoes_-_11_the_journey.excerpt40.mp3
6902	mixotic-set281-excerpts/mixes/set281mix3-stretch-bass-81.mp3	3	brq101_nico_grubert_-_echoes_-_12_bacardi.excerpt40.mp3
6903	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-01.mp3	1	01.BrandonPlank-TheArchitect.excerpt40.mp3
6904	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-01.mp3	2	01_altechmist_-_intercambio_equivalente.excerpt40.mp3
6905	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-01.mp3	3	01_kreislauf052.excerpt40.mp3
6906	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-05.mp3	1	02.BrandonPlank-ThatsHot.excerpt40.mp3
6907	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-05.mp3	2	02_altechmist_-_erroneous_connection.excerpt40.mp3
6908	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-05.mp3	3	02_kreislauf052.excerpt40.mp3
6909	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-09.mp3	1	03.BrandonPlank-SieTanzen.excerpt40.mp3
6910	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-09.mp3	2	03_altechmist_-_underforest_techno.excerpt40.mp3
6911	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-09.mp3	3	03_kreislauf052.excerpt40.mp3
6912	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-18.mp3	1	1.ALW042_PeterClamat_DaheimundUnterwegs_ChristmasTimer.excerpt40.mp3
6913	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-18.mp3	2	1.Rabitza-Gruums.excerpt40.mp3
6914	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-18.mp3	3	10.ALW042_PeterClamat_DaheimundUnterwegs_MexicoHase.excerpt40.mp3
6915	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-19.mp3	1	1.Rabitza-Gruums.excerpt40.mp3
6916	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-19.mp3	2	10.ALW042_PeterClamat_DaheimundUnterwegs_MexicoHase.excerpt40.mp3
6917	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-19.mp3	3	2.ALW042_PeterClamat_DaheimundUnterwegs_RoboticLove.excerpt40.mp3
6918	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-20.mp3	1	10.ALW042_PeterClamat_DaheimundUnterwegs_MexicoHase.excerpt40.mp3
6919	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-20.mp3	2	2.ALW042_PeterClamat_DaheimundUnterwegs_RoboticLove.excerpt40.mp3
6920	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-20.mp3	3	2.Rabitza-Medusa.excerpt40.mp3
6921	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-21.mp3	1	2.ALW042_PeterClamat_DaheimundUnterwegs_RoboticLove.excerpt40.mp3
6922	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-21.mp3	2	2.Rabitza-Medusa.excerpt40.mp3
6923	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-21.mp3	3	3.ALW042_PeterClamat_DaheimundUnterwegs_ShufflingAlong.excerpt40.mp3
6924	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-22.mp3	1	2.Rabitza-Medusa.excerpt40.mp3
6925	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-22.mp3	2	3.ALW042_PeterClamat_DaheimundUnterwegs_ShufflingAlong.excerpt40.mp3
6926	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-22.mp3	3	3.Rabitza-Bacterious.excerpt40.mp3
6927	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-23.mp3	1	3.ALW042_PeterClamat_DaheimundUnterwegs_ShufflingAlong.excerpt40.mp3
6928	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-23.mp3	2	3.Rabitza-Bacterious.excerpt40.mp3
6929	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-23.mp3	3	4.ALW042_PeterClamat_DaheimundUnterwegs_AnalogueAnthem.excerpt40.mp3
6930	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-24.mp3	1	3.Rabitza-Bacterious.excerpt40.mp3
6931	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-24.mp3	2	4.ALW042_PeterClamat_DaheimundUnterwegs_AnalogueAnthem.excerpt40.mp3
6932	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-24.mp3	3	4.Rabitza-ShittingMachines.excerpt40.mp3
6933	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-25.mp3	1	4.ALW042_PeterClamat_DaheimundUnterwegs_AnalogueAnthem.excerpt40.mp3
6934	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-25.mp3	2	4.Rabitza-ShittingMachines.excerpt40.mp3
6935	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-25.mp3	3	5.ALW042_PeterClamat_DaheimundUnterwegs_Calling1996.excerpt40.mp3
6936	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-26.mp3	1	4.Rabitza-ShittingMachines.excerpt40.mp3
6937	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-26.mp3	2	5.ALW042_PeterClamat_DaheimundUnterwegs_Calling1996.excerpt40.mp3
6938	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-26.mp3	3	6.ALW042_PeterClamat_DaheimundUnterwegs_Brama.excerpt40.mp3
6939	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-27.mp3	1	5.ALW042_PeterClamat_DaheimundUnterwegs_Calling1996.excerpt40.mp3
6940	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-27.mp3	2	6.ALW042_PeterClamat_DaheimundUnterwegs_Brama.excerpt40.mp3
6941	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-27.mp3	3	7.ALW042_PeterClamat_DaheimundUnterwegs_Dammn_FacebookAPI_Connect_Doesnt_Work.excerpt40.mp3
6942	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-28.mp3	1	6.ALW042_PeterClamat_DaheimundUnterwegs_Brama.excerpt40.mp3
6943	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-28.mp3	2	7.ALW042_PeterClamat_DaheimundUnterwegs_Dammn_FacebookAPI_Connect_Doesnt_Work.excerpt40.mp3
6944	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-28.mp3	3	8.ALW042_PeterClamat_DaheimundUnterwegs_Captain_Khorgh.excerpt40.mp3
6945	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-29.mp3	1	7.ALW042_PeterClamat_DaheimundUnterwegs_Dammn_FacebookAPI_Connect_Doesnt_Work.excerpt40.mp3
6946	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-29.mp3	2	8.ALW042_PeterClamat_DaheimundUnterwegs_Captain_Khorgh.excerpt40.mp3
6947	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-29.mp3	3	9.ALW042_PeterClamat_DaheimundUnterwegs_Atom_Universe.excerpt40.mp3
6948	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-30.mp3	1	8.ALW042_PeterClamat_DaheimundUnterwegs_Captain_Khorgh.excerpt40.mp3
6949	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-30.mp3	2	9.ALW042_PeterClamat_DaheimundUnterwegs_Atom_Universe.excerpt40.mp3
6950	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-30.mp3	3	CODA013_Drugstore_01_Balearic.excerpt40.mp3
6951	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-31.mp3	1	9.ALW042_PeterClamat_DaheimundUnterwegs_Atom_Universe.excerpt40.mp3
6952	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-31.mp3	2	CODA013_Drugstore_01_Balearic.excerpt40.mp3
6953	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-31.mp3	3	CODA013_Drugstore_02_Acid.excerpt40.mp3
6954	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-32.mp3	1	CODA013_Drugstore_01_Balearic.excerpt40.mp3
6955	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-32.mp3	2	CODA013_Drugstore_02_Acid.excerpt40.mp3
6956	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-32.mp3	3	CODA013_Drugstore_04_Lacandonia.excerpt40.mp3
6957	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-33.mp3	1	CODA013_Drugstore_02_Acid.excerpt40.mp3
6958	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-33.mp3	2	CODA013_Drugstore_04_Lacandonia.excerpt40.mp3
6959	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-33.mp3	3	CODA013_Drugstore_05_Metatron.excerpt40.mp3
6960	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-34.mp3	1	CODA013_Drugstore_04_Lacandonia.excerpt40.mp3
6961	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-34.mp3	2	CODA013_Drugstore_05_Metatron.excerpt40.mp3
6962	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-34.mp3	3	Coda013_drugstore_03_sevenYears.excerpt40.mp3
6963	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-35.mp3	1	CODA013_Drugstore_05_Metatron.excerpt40.mp3
6964	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-35.mp3	2	Coda013_drugstore_03_sevenYears.excerpt40.mp3
6965	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-35.mp3	3	Zimmer110.1_Andreas_Florin_-_Green_Leaves.excerpt40.mp3
6966	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-36.mp3	1	Coda013_drugstore_03_sevenYears.excerpt40.mp3
6967	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-36.mp3	2	Zimmer110.1_Andreas_Florin_-_Green_Leaves.excerpt40.mp3
6968	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-36.mp3	3	Zimmer110.2_Andreas_Florin_-_Live_is_live.excerpt40.mp3
6969	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-37.mp3	1	Zimmer110.1_Andreas_Florin_-_Green_Leaves.excerpt40.mp3
6970	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-37.mp3	2	Zimmer110.2_Andreas_Florin_-_Live_is_live.excerpt40.mp3
6971	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-37.mp3	3	Zimmer110.3_Andreas_Florin_-_Anxious_-_Steve_Pain_Remix.excerpt40.mp3
6972	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-38.mp3	1	Zimmer110.2_Andreas_Florin_-_Live_is_live.excerpt40.mp3
6973	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-38.mp3	2	Zimmer110.3_Andreas_Florin_-_Anxious_-_Steve_Pain_Remix.excerpt40.mp3
6974	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-38.mp3	3	Zimmer110.4_Andreas_Florin_-_Room_2012.excerpt40.mp3
6975	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-39.mp3	1	Zimmer110.3_Andreas_Florin_-_Anxious_-_Steve_Pain_Remix.excerpt40.mp3
6976	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-39.mp3	2	Zimmer110.4_Andreas_Florin_-_Room_2012.excerpt40.mp3
6977	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-39.mp3	3	Zimmer110.5_Andreas_Florin_-_Anxious.excerpt40.mp3
6978	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-40.mp3	1	Zimmer110.4_Andreas_Florin_-_Room_2012.excerpt40.mp3
6979	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-40.mp3	2	Zimmer110.5_Andreas_Florin_-_Anxious.excerpt40.mp3
6980	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-40.mp3	3	Zimmer110.6_Andreas_Florin_-_we_are_the_future.excerpt40.mp3
6981	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-41.mp3	1	Zimmer110.5_Andreas_Florin_-_Anxious.excerpt40.mp3
6982	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-41.mp3	2	Zimmer110.6_Andreas_Florin_-_we_are_the_future.excerpt40.mp3
6983	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-41.mp3	3	Zimmer110.7_Andreas_Florin_-_Salon_Jessy.excerpt40.mp3
6984	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-42.mp3	1	Zimmer110.6_Andreas_Florin_-_we_are_the_future.excerpt40.mp3
6985	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-42.mp3	2	Zimmer110.7_Andreas_Florin_-_Salon_Jessy.excerpt40.mp3
6986	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-42.mp3	3	[DigitalDiamonds030L]_01_Jitter_-_Funkee_Shit.excerpt40.mp3
6987	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-43.mp3	1	Zimmer110.7_Andreas_Florin_-_Salon_Jessy.excerpt40.mp3
6988	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-43.mp3	2	[DigitalDiamonds030L]_01_Jitter_-_Funkee_Shit.excerpt40.mp3
6989	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-43.mp3	3	[DigitalDiamonds030L]_02_Mammal_Footwork_-_Feathers.excerpt40.mp3
6990	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-44.mp3	1	[DigitalDiamonds030L]_01_Jitter_-_Funkee_Shit.excerpt40.mp3
6991	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-44.mp3	2	[DigitalDiamonds030L]_02_Mammal_Footwork_-_Feathers.excerpt40.mp3
6992	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-44.mp3	3	[DigitalDiamonds030L]_03_Crennwiick_-_Old_Vicious.excerpt40.mp3
6993	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-45.mp3	1	[DigitalDiamonds030L]_02_Mammal_Footwork_-_Feathers.excerpt40.mp3
6994	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-45.mp3	2	[DigitalDiamonds030L]_03_Crennwiick_-_Old_Vicious.excerpt40.mp3
6995	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-45.mp3	3	[DigitalDiamonds030L]_04_Aerodromme_-_Cosmic_Trigger.excerpt40.mp3
6996	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-46.mp3	1	[DigitalDiamonds030L]_03_Crennwiick_-_Old_Vicious.excerpt40.mp3
6997	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-46.mp3	2	[DigitalDiamonds030L]_04_Aerodromme_-_Cosmic_Trigger.excerpt40.mp3
6998	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-46.mp3	3	[DigitalDiamonds030L]_05_Excizen_-_Someone_One.excerpt40.mp3
6999	mixotic-set281-excerpts/mixes/set281mix3-stretch-compressor-47.mp3	1	[DigitalDiamonds030L]_04_Aerodromme_-_Cosmic_Trigger.excerpt40.mp3
